TF_ID	Family_ID	TSource_ID	Motif_ID	MSource_ID	DBID	TF_Name	TF_Species	TF_Status	Family_Name	DBDs	DBD_Count	Cutoff	DBID	Motif_Type	MSource_Identifier	MSource_Type	MSource_Author	MSource_Year	PMID	MSource_Version	SR_Model	SR_NoThreshold	TfSource_Name	TfSource_URL	TfSource_Year	TfSource_Month	TfSource_Day
T000415_2.00	F009_2.00	TS12_2.00	M01644_2.00	MS64_2.00	AT1G24590	ESR2	Arabidopsis_thaliana	I	AP2	AP2	1	0.6765891324647211	pTH9447	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T000415_2.00	F009_2.00	TS12_2.00	M06562_2.00	MS46_2.00	AT1G24590	ESR2	Arabidopsis_thaliana	I	AP2	AP2	1	0.6765891324647211	ERF10_col_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T000415_2.00	F009_2.00	TS12_2.00	M06563_2.00	MS46_2.00	AT1G24590	ESR2	Arabidopsis_thaliana	I	AP2	AP2	1	0.6765891324647211	ERF10_colamp_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T000415_2.00	F009_2.00	TS12_2.00	M06573_2.00	MS46_2.00	AT1G24590	ESR2	Arabidopsis_thaliana	I	AP2	AP2	1	0.6765891324647211	AT1G28160_col_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T000415_2.00	F009_2.00	TS12_2.00	M06574_2.00	MS46_2.00	AT1G24590	ESR2	Arabidopsis_thaliana	I	AP2	AP2	1	0.6765891324647211	AT1G28160_colamp_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T000415_2.00	F009_2.00	TS12_2.00	M06586_2.00	MS46_2.00	AT1G24590	ESR2	Arabidopsis_thaliana	I	AP2	AP2	1	0.6765891324647211	ERF8_col_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T000415_2.00	F009_2.00	TS12_2.00	M06587_2.00	MS46_2.00	AT1G24590	ESR2	Arabidopsis_thaliana	I	AP2	AP2	1	0.6765891324647211	ERF8_colamp_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T000415_2.00	F009_2.00	TS12_2.00	M06595_2.00	MS46_2.00	AT1G24590	ESR2	Arabidopsis_thaliana	I	AP2	AP2	1	0.6765891324647211	ERF73_col_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T000415_2.00	F009_2.00	TS12_2.00	M06596_2.00	MS46_2.00	AT1G24590	ESR2	Arabidopsis_thaliana	I	AP2	AP2	1	0.6765891324647211	ERF73_colamp_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T000415_2.00	F009_2.00	TS12_2.00	M06606_2.00	MS46_2.00	AT1G24590	ESR2	Arabidopsis_thaliana	I	AP2	AP2	1	0.6765891324647211	At2g33710_colamp_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T000415_2.00	F009_2.00	TS12_2.00	M06607_2.00	MS46_2.00	AT1G24590	ESR2	Arabidopsis_thaliana	I	AP2	AP2	1	0.6765891324647211	At2g33710_col	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T000415_2.00	F009_2.00	TS12_2.00	M06616_2.00	MS46_2.00	AT1G24590	ESR2	Arabidopsis_thaliana	I	AP2	AP2	1	0.6765891324647211	ERF4_col_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T000415_2.00	F009_2.00	TS12_2.00	M06617_2.00	MS46_2.00	AT1G24590	ESR2	Arabidopsis_thaliana	I	AP2	AP2	1	0.6765891324647211	ERF4_colamp_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T000415_2.00	F009_2.00	TS12_2.00	M06620_2.00	MS46_2.00	AT1G24590	ESR2	Arabidopsis_thaliana	I	AP2	AP2	1	0.6765891324647211	ERF7_col_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T000415_2.00	F009_2.00	TS12_2.00	M06621_2.00	MS46_2.00	AT1G24590	ESR2	Arabidopsis_thaliana	I	AP2	AP2	1	0.6765891324647211	ERF7_colamp_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T000415_2.00	F009_2.00	TS12_2.00	M06626_2.00	MS46_2.00	AT1G24590	ESR2	Arabidopsis_thaliana	I	AP2	AP2	1	0.6765891324647211	ERF1_col_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T000415_2.00	F009_2.00	TS12_2.00	M06627_2.00	MS46_2.00	AT1G24590	ESR2	Arabidopsis_thaliana	I	AP2	AP2	1	0.6765891324647211	ERF1_colamp_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T000415_2.00	F009_2.00	TS12_2.00	M06661_2.00	MS46_2.00	AT1G24590	ESR2	Arabidopsis_thaliana	I	AP2	AP2	1	0.6765891324647211	LEP_col_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T000415_2.00	F009_2.00	TS12_2.00	M06663_2.00	MS46_2.00	AT1G24590	ESR2	Arabidopsis_thaliana	I	AP2	AP2	1	0.6765891324647211	PUCHI_col_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T000415_2.00	F009_2.00	TS12_2.00	M06664_2.00	MS46_2.00	AT1G24590	ESR2	Arabidopsis_thaliana	I	AP2	AP2	1	0.6765891324647211	PUCHI_colamp_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T000415_2.00	F009_2.00	TS12_2.00	M06670_2.00	MS46_2.00	AT1G24590	ESR2	Arabidopsis_thaliana	I	AP2	AP2	1	0.6765891324647211	ERF9_col_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T000415_2.00	F009_2.00	TS12_2.00	M06671_2.00	MS46_2.00	AT1G24590	ESR2	Arabidopsis_thaliana	I	AP2	AP2	1	0.6765891324647211	ERF9_colamp_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T000415_2.00	F009_2.00	TS12_2.00	M06676_2.00	MS46_2.00	AT1G24590	ESR2	Arabidopsis_thaliana	I	AP2	AP2	1	0.6765891324647211	ERF105_colamp_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T000415_2.00	F009_2.00	TS12_2.00	M06677_2.00	MS46_2.00	AT1G24590	ESR2	Arabidopsis_thaliana	I	AP2	AP2	1	0.6765891324647211	ERF105_col	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T000415_2.00	F009_2.00	TS12_2.00	M06682_2.00	MS46_2.00	AT1G24590	ESR2	Arabidopsis_thaliana	I	AP2	AP2	1	0.6765891324647211	ERF104_col_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T000415_2.00	F009_2.00	TS12_2.00	M06683_2.00	MS46_2.00	AT1G24590	ESR2	Arabidopsis_thaliana	I	AP2	AP2	1	0.6765891324647211	ERF104_colamp_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T000415_2.00	F009_2.00	TS12_2.00	M09703_2.00	MS59_2.00	AT1G24590	ESR2	Arabidopsis_thaliana	I	AP2	AP2	1	0.6765891324647211	P$ERF1_Q2_01	Transfac	Transfac	Transfac	Matys	2006	16381825	7.0	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T000415_2.00	F009_2.00	TS12_2.00	M09704_2.00	MS59_2.00	AT1G24590	ESR2	Arabidopsis_thaliana	I	AP2	AP2	1	0.6765891324647211	P$ERF1_Q2	Transfac	Transfac	Transfac	Matys	2006	16381825	7.0	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T000415_2.00	F009_2.00	TS12_2.00	M09708_2.00	MS59_2.00	AT1G24590	ESR2	Arabidopsis_thaliana	I	AP2	AP2	1	0.6765891324647211	P$EREBP1_01	Transfac	Transfac	Transfac	Matys	2006	16381825	7.0	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T000415_2.00	F009_2.00	TS12_2.00	M09715_2.00	MS59_2.00	AT1G24590	ESR2	Arabidopsis_thaliana	I	AP2	AP2	1	0.6765891324647211	P$ERF1_02	Transfac	Transfac	Transfac	Matys	2006	16381825	7.0	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T000415_2.00	F009_2.00	TS12_2.00	M09717_2.00	MS59_2.00	AT1G24590	ESR2	Arabidopsis_thaliana	I	AP2	AP2	1	0.6765891324647211	P$BD1_01	Transfac	Transfac	Transfac	Matys	2006	16381825	7.0	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T000415_2.00	F009_2.00	TS12_2.00	M09728_2.00	MS59_2.00	AT1G24590	ESR2	Arabidopsis_thaliana	I	AP2	AP2	1	0.6765891324647211	P$ERF3_02	Transfac	Transfac	Transfac	Matys	2006	16381825	7.0	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T000415_2.00	F009_2.00	TS12_2.00	M09730_2.00	MS59_2.00	AT1G24590	ESR2	Arabidopsis_thaliana	I	AP2	AP2	1	0.6765891324647211	P$TSI1_01	Transfac	Transfac	Transfac	Matys	2006	16381825	7.0	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T000415_2.00	F009_2.00	TS12_2.00	M09735_2.00	MS59_2.00	AT1G24590	ESR2	Arabidopsis_thaliana	I	AP2	AP2	1	0.6765891324647211	P$CEF1_01	Transfac	Transfac	Transfac	Matys	2006	16381825	7.0	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T000416_2.00	F009_2.00	TS12_2.00	M01605_2.00	MS64_2.00	AT1G25560	TEM1	Arabidopsis_thaliana	D	AP2	AP2	1	0.6765891324647211	pTH8264	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T000417_2.00	F009_2.00	TS12_2.00	M06573_2.00	MS46_2.00	AT1G28160	ERF087	Arabidopsis_thaliana	D	AP2	AP2	1	0.6765891324647211	AT1G28160_col_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T000417_2.00	F009_2.00	TS12_2.00	M06574_2.00	MS46_2.00	AT1G28160	ERF087	Arabidopsis_thaliana	D	AP2	AP2	1	0.6765891324647211	AT1G28160_colamp_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T000418_2.00	F009_2.00	TS12_2.00	M01099_2.00	MS57_2.00	AT1G28360	ERF12	Arabidopsis_thaliana	I	AP2	AP2	1	0.6765891324647211	pTH10133	PBM	TF_Evolution	PBM	Lambert	2019	NULL	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T000418_2.00	F009_2.00	TS12_2.00	M01100_2.00	MS57_2.00	AT1G28360	ERF12	Arabidopsis_thaliana	I	AP2	AP2	1	0.6765891324647211	pTH10138	PBM	TF_Evolution	PBM	Lambert	2019	NULL	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T000418_2.00	F009_2.00	TS12_2.00	M01607_2.00	MS64_2.00	AT1G28360	ERF12	Arabidopsis_thaliana	I	AP2	AP2	1	0.6765891324647211	pTH8109	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T000418_2.00	F009_2.00	TS12_2.00	M01616_2.00	MS64_2.00	AT1G28360	ERF12	Arabidopsis_thaliana	I	AP2	AP2	1	0.6765891324647211	pTH8156	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T000418_2.00	F009_2.00	TS12_2.00	M01636_2.00	MS64_2.00	AT1G28360	ERF12	Arabidopsis_thaliana	I	AP2	AP2	1	0.6765891324647211	pTH8640	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T000418_2.00	F009_2.00	TS12_2.00	M01643_2.00	MS64_2.00	AT1G28360	ERF12	Arabidopsis_thaliana	I	AP2	AP2	1	0.6765891324647211	pTH9609	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T000418_2.00	F009_2.00	TS12_2.00	M06584_2.00	MS46_2.00	AT1G28360	ERF12	Arabidopsis_thaliana	I	AP2	AP2	1	0.6765891324647211	ERF3_col_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T000418_2.00	F009_2.00	TS12_2.00	M06585_2.00	MS46_2.00	AT1G28360	ERF12	Arabidopsis_thaliana	I	AP2	AP2	1	0.6765891324647211	ERF3_colamp_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T000418_2.00	F009_2.00	TS12_2.00	M06616_2.00	MS46_2.00	AT1G28360	ERF12	Arabidopsis_thaliana	I	AP2	AP2	1	0.6765891324647211	ERF4_col_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T000418_2.00	F009_2.00	TS12_2.00	M06617_2.00	MS46_2.00	AT1G28360	ERF12	Arabidopsis_thaliana	I	AP2	AP2	1	0.6765891324647211	ERF4_colamp_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T000418_2.00	F009_2.00	TS12_2.00	M06670_2.00	MS46_2.00	AT1G28360	ERF12	Arabidopsis_thaliana	I	AP2	AP2	1	0.6765891324647211	ERF9_col_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T000418_2.00	F009_2.00	TS12_2.00	M06671_2.00	MS46_2.00	AT1G28360	ERF12	Arabidopsis_thaliana	I	AP2	AP2	1	0.6765891324647211	ERF9_colamp_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T000418_2.00	F009_2.00	TS12_2.00	M09728_2.00	MS59_2.00	AT1G28360	ERF12	Arabidopsis_thaliana	I	AP2	AP2	1	0.6765891324647211	P$ERF3_02	Transfac	Transfac	Transfac	Matys	2006	16381825	7.0	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T000419_2.00	F009_2.00	TS12_2.00	M01606_2.00	MS64_2.00	AT1G28370	ERF11	Arabidopsis_thaliana	D	AP2	AP2	1	0.6765891324647211	pTH8117	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T000419_2.00	F009_2.00	TS12_2.00	M06575_2.00	MS46_2.00	AT1G28370	ERF11	Arabidopsis_thaliana	D	AP2	AP2	1	0.6765891324647211	ERF11_colamp_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T000419_2.00	F009_2.00	TS12_2.00	M06576_2.00	MS46_2.00	AT1G28370	ERF11	Arabidopsis_thaliana	D	AP2	AP2	1	0.6765891324647211	ERF11_col_b	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T000420_2.00	F009_2.00	TS12_2.00	M06593_2.00	MS46_2.00	AT1G33760	ERF022	Arabidopsis_thaliana	I	AP2	AP2	1	0.6765891324647211	AT1G71450_col_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T000420_2.00	F009_2.00	TS12_2.00	M06594_2.00	MS46_2.00	AT1G33760	ERF022	Arabidopsis_thaliana	I	AP2	AP2	1	0.6765891324647211	AT1G71450_colamp_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T000421_2.00	F009_2.00	TS12_2.00	M06577_2.00	MS46_2.00	AT1G36060	ERF055	Arabidopsis_thaliana	D	AP2	AP2	1	0.6765891324647211	At1g36060_col_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T000421_2.00	F009_2.00	TS12_2.00	M06578_2.00	MS46_2.00	AT1G36060	ERF055	Arabidopsis_thaliana	D	AP2	AP2	1	0.6765891324647211	At1g36060_colamp_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T000422_2.00	F009_2.00	TS12_2.00	M00717_2.00	MS11_2.00	AT1G43160	RAP2-6	Arabidopsis_thaliana	D	AP2	AP2	1	0.6765891324647211	pTH7225	PBM	Chang2013	PBM	Chang	2013	23795294	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T000422_2.00	F009_2.00	TS12_2.00	M00841_2.00	MS21_2.00	AT1G43160	RAP2-6	Arabidopsis_thaliana	D	AP2	AP2	1	0.6765891324647211	RAP2.6	PBM	Franco_Zorrilla2014	PBM	Franco-Zorrilla	2014	24477691	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T000422_2.00	F009_2.00	TS12_2.00	M06579_2.00	MS46_2.00	AT1G43160	RAP2-6	Arabidopsis_thaliana	D	AP2	AP2	1	0.6765891324647211	RAP26_col_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T000422_2.00	F009_2.00	TS12_2.00	M06580_2.00	MS46_2.00	AT1G43160	RAP2-6	Arabidopsis_thaliana	D	AP2	AP2	1	0.6765891324647211	RAP26_colamp_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T000423_2.00	F009_2.00	TS12_2.00	M06581_2.00	MS46_2.00	AT1G44830	ERF014	Arabidopsis_thaliana	D	AP2	AP2	1	0.6765891324647211	AT1G44830_col_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T000424_2.00	F009_2.00	TS12_2.00	M06582_2.00	MS46_2.00	AT1G46768	RAP2-1	Arabidopsis_thaliana	D	AP2	AP2	1	0.6765891324647211	RAP21_col_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T000424_2.00	F009_2.00	TS12_2.00	M06583_2.00	MS46_2.00	AT1G46768	RAP2-1	Arabidopsis_thaliana	D	AP2	AP2	1	0.6765891324647211	RAP21_colamp_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T000425_2.00	F009_2.00	TS12_2.00	M01100_2.00	MS57_2.00	AT1G49120	ERF117	Arabidopsis_thaliana	I	AP2	AP2	1	0.6765891324647211	pTH10138	PBM	TF_Evolution	PBM	Lambert	2019	NULL	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T000425_2.00	F009_2.00	TS12_2.00	M01606_2.00	MS64_2.00	AT1G49120	ERF117	Arabidopsis_thaliana	I	AP2	AP2	1	0.6765891324647211	pTH8117	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T000425_2.00	F009_2.00	TS12_2.00	M01616_2.00	MS64_2.00	AT1G49120	ERF117	Arabidopsis_thaliana	I	AP2	AP2	1	0.6765891324647211	pTH8156	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T000425_2.00	F009_2.00	TS12_2.00	M01643_2.00	MS64_2.00	AT1G49120	ERF117	Arabidopsis_thaliana	I	AP2	AP2	1	0.6765891324647211	pTH9609	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T000425_2.00	F009_2.00	TS12_2.00	M06575_2.00	MS46_2.00	AT1G49120	ERF117	Arabidopsis_thaliana	I	AP2	AP2	1	0.6765891324647211	ERF11_colamp_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T000425_2.00	F009_2.00	TS12_2.00	M06576_2.00	MS46_2.00	AT1G49120	ERF117	Arabidopsis_thaliana	I	AP2	AP2	1	0.6765891324647211	ERF11_col_b	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T000425_2.00	F009_2.00	TS12_2.00	M06616_2.00	MS46_2.00	AT1G49120	ERF117	Arabidopsis_thaliana	I	AP2	AP2	1	0.6765891324647211	ERF4_col_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T000425_2.00	F009_2.00	TS12_2.00	M06617_2.00	MS46_2.00	AT1G49120	ERF117	Arabidopsis_thaliana	I	AP2	AP2	1	0.6765891324647211	ERF4_colamp_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T000425_2.00	F009_2.00	TS12_2.00	M06670_2.00	MS46_2.00	AT1G49120	ERF117	Arabidopsis_thaliana	I	AP2	AP2	1	0.6765891324647211	ERF9_col_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T000425_2.00	F009_2.00	TS12_2.00	M06671_2.00	MS46_2.00	AT1G49120	ERF117	Arabidopsis_thaliana	I	AP2	AP2	1	0.6765891324647211	ERF9_colamp_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T000425_2.00	F009_2.00	TS12_2.00	M09728_2.00	MS59_2.00	AT1G49120	ERF117	Arabidopsis_thaliana	I	AP2	AP2	1	0.6765891324647211	P$ERF3_02	Transfac	Transfac	Transfac	Matys	2006	16381825	7.0	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T000426_2.00	F009_2.00	TS12_2.00	M01607_2.00	MS64_2.00	AT1G50640	ERF3	Arabidopsis_thaliana	D	AP2	AP2	1	0.6765891324647211	pTH8109	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T000426_2.00	F009_2.00	TS12_2.00	M06584_2.00	MS46_2.00	AT1G50640	ERF3	Arabidopsis_thaliana	D	AP2	AP2	1	0.6765891324647211	ERF3_col_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T000426_2.00	F009_2.00	TS12_2.00	M06585_2.00	MS46_2.00	AT1G50640	ERF3	Arabidopsis_thaliana	D	AP2	AP2	1	0.6765891324647211	ERF3_colamp_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T000427_2.00	F009_2.00	TS12_2.00	M02647_2.00	MS31_2.00	AT1G51190	PLT2	Arabidopsis_thaliana	I	AP2	AP2	1	0.6765891324647211	MA0571.1	SELEX	JASPAR	JASPAR	Mathelier	2014	24194598	August 2014	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T000427_2.00	F009_2.00	TS12_2.00	M06622_2.00	MS46_2.00	AT1G51190	PLT2	Arabidopsis_thaliana	I	AP2	AP2	1	0.6765891324647211	PLT1_col_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T000427_2.00	F009_2.00	TS12_2.00	M06623_2.00	MS46_2.00	AT1G51190	PLT2	Arabidopsis_thaliana	I	AP2	AP2	1	0.6765891324647211	PLT1_colamp_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T000427_2.00	F009_2.00	TS12_2.00	M06688_2.00	MS46_2.00	AT1G51190	PLT2	Arabidopsis_thaliana	I	AP2	AP2	1	0.6765891324647211	AIL7_col_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
